Runs done	Reff	LogReff	VolumeError	LindstromMeasure	MAREMeasure	PERC	UZL	K0	K1	K2	MAXBAS	Cet	PCALT	TCALT	Pelev	Telev	TT	CFMAX	SFCF	CFR	CWH	FC	LP	BETA
2139	0.860949893166566	0.705944945973612	0.983107144583152	0.859260607624882	0.559449497147462	3.43943700007882	43.6498617351651	0.32590633257477	0.0623136835074688	0.0506628955668443	1.51095709107004	0.0885363056736702	10	0.6	0	0	0.231451390320451	1.18321739605168	0.65946442628062	0.05	0.1	277.16977181034	0.708497264027959	4.37746984026744
2242	0.861081236472861	0.704411353553758	0.981508643747755	0.859232100847636	0.563143357959029	3.29693532217471	42.5022744930567	0.363094967956725	0.0613279053160562	0.0510336660518101	1.42674350079974	0.0885363056736702	10	0.6	0	0	0.244916771099317	1.18321739605168	0.659481781917277	0.05	0.1	275.021220221909	0.70850480210907	4.40727500387152
2292	0.861143825173512	0.694506054962887	0.973851037851484	0.85852892895866	0.555074164498675	3.45895013457725	43.6498617351651	0.189485817482767	0.065897381293694	0.0515782605570863	1.71061925496506	0.0955888277285293	10	0.6	0	0	0.234991108321104	1.18321739605168	0.680859994626369	0.05	0.1	280.040398017107	0.70721272876474	4.32848924524576
2342	0.861257145707946	0.709701210903583	0.974981570196992	0.858755302727645	0.554316518134826	3.45895013457725	51.6198035430255	0.209617663217652	0.0641697573548125	0.0496009929085188	1.53108333529823	0.0955888277285293	10	0.6	0	0	0.234300879299852	1.18321739605168	0.680859994626369	0.05	0.1	280.285122008193	0.708221392252185	4.37746984026744
2427	0.861257145707946	0.709701210903583	0.974981570196992	0.858755302727645	0.554316518134826	3.45895013457725	51.6198035430255	0.209617663217652	0.0641697573548125	0.0496009929085188	1.53108333529823	0.0955888277285293	10	0.6	0	0	0.234300879299852	1.18321739605168	0.680859994626369	0.05	0.1	280.285122008193	0.708221392252185	4.37746984026744
2516	0.861413992132404	0.702258696641482	0.974507425301268	0.858864734662531	0.55480297478671	3.45895013457725	42.70099583145	0.207160840411436	0.0641697573548125	0.0505919516199524	1.59276957758358	0.0895286559702039	10	0.6	0	0	0.234991108321104	1.18321739605168	0.680859994626369	0.05	0.1	280.284649092971	0.708221392252185	4.37746984026744
2566	0.861413992132404	0.702258696641482	0.974507425301268	0.858864734662531	0.55480297478671	3.45895013457725	42.70099583145	0.207160840411436	0.0641697573548125	0.0505919516199524	1.59276957758358	0.0895286559702039	10	0.6	0	0	0.234991108321104	1.18321739605168	0.680859994626369	0.05	0.1	280.284649092971	0.708221392252185	4.37746984026744
2632	0.861464211127114	0.698374501418995	0.972700759822184	0.858734287109333	0.553228658832677	3.45895013457725	51.6198035430255	0.166624310946046	0.0616040346207649	0.0510548078281963	1.47680797593424	0.0894245103808355	10	0.6	0	0	0.232209336261276	1.18274223017275	0.680859994626369	0.05	0.1	279.29708613187	0.708231562096048	4.35477989683805
2682	0.861628553706038	0.709091494179659	0.978797633622089	0.859508317068247	0.555426777339784	3.45895013457725	51.6198035430255	0.166624310946046	0.0621428539607061	0.0502742836777586	1.68016973627133	0.0894245103808355	10	0.6	0	0	0.232209336261276	1.23094811510805	0.673540099059034	0.05	0.1	279.29708613187	0.708231562096048	4.35477989683805
2732	0.86194024271753	0.706350341896707	0.970625527801485	0.859002795497678	0.559196526645932	3.45895013457725	51.279910002169	0.208931958099492	0.0621428539607061	0.0509372065728774	1.53108333529823	0.0953683429489443	10	0.6	0	0	0.234991108321104	1.2213233548513	0.680859994626369	0.05	0.1	273.943847910597	0.707131608787088	4.35477989683805
2782	0.86220230130803	0.703968312021966	0.977756569679474	0.859977958275978	0.560347844902967	3.45895013457725	44.5585667217163	0.207596047144749	0.0621428539607061	0.0509372065728774	1.58159263209431	0.0953683429489443	10	0.6	0	0	0.234991108321104	1.21649563431459	0.680859994626369	0.05	0.1	280.284649092971	0.707131608787088	4.37940672263041
2852	0.862227926606579	0.701877631523452	0.97555177985646	0.859783104592225	0.554485358529513	3.45895013457725	51.7294168800523	0.202903212729191	0.0616729114738306	0.0509691341085864	1.50517306883533	0.0893772828303084	10	0.6	0	0	0.235399530831088	1.2268243918173	0.680859994626369	0.05	0.1	279.29708613187	0.707115271233743	4.33372496047399
2902	0.862227926606579	0.701877631523452	0.97555177985646	0.859783104592225	0.554485358529513	3.45895013457725	51.7294168800523	0.202903212729191	0.0616729114738306	0.0509691341085864	1.50517306883533	0.0893772828303084	10	0.6	0	0	0.235399530831088	1.2268243918173	0.680859994626369	0.05	0.1	279.29708613187	0.707115271233743	4.33372496047399
2972	0.862227926606579	0.701877631523452	0.97555177985646	0.859783104592225	0.554485358529513	3.45895013457725	51.7294168800523	0.202903212729191	0.0616729114738306	0.0509691341085864	1.50517306883533	0.0893772828303084	10	0.6	0	0	0.235399530831088	1.2268243918173	0.680859994626369	0.05	0.1	279.29708613187	0.707115271233743	4.33372496047399
3022	0.862350790247848	0.706086632447989	0.980970333519728	0.860447823599821	0.567595169561516	3.45677240397187	44.4753330285516	0.202887419990857	0.0621428539607061	0.0511142250120676	1.58822365684886	0.0897461779610956	10	0.6	0	0	0.233327775617408	1.23094811510805	0.680881634802968	0.05	0.1	280.284649092971	0.706963420581522	4.46158178969991
3072	0.862350790247848	0.706086632447989	0.980970333519728	0.860447823599821	0.567595169561516	3.45677240397187	44.4753330285516	0.202887419990857	0.0621428539607061	0.0511142250120676	1.58822365684886	0.0897461779610956	10	0.6	0	0	0.233327775617408	1.23094811510805	0.680881634802968	0.05	0.1	280.284649092971	0.706963420581522	4.46158178969991
3122	0.862366012293226	0.713414929785767	0.980364242029221	0.860402436496148	0.571146950118024	3.59198588486388	49.1696314424942	0.202903212729191	0.0629913964157631	0.0504501112073788	1.61550389388943	0.0919631356067464	10	0.6	0	0	0.233022345977409	1.23094811510805	0.68218797700286	0.05	0.1	278.634894380848	0.706848818830188	4.50651604786962
3172	0.862439747079058	0.708015578220761	0.978575656809416	0.86029731276	0.563838281202147	3.59198588486388	49.1696314424942	0.206454148389629	0.0629913964157631	0.0507119383191698	1.60652642074574	0.0919631356067464	10	0.6	0	0	0.232209336261276	1.23084313942788	0.683514870807541	0.05	0.1	280.284649092971	0.707325131963168	4.4290327566627
3245	0.862439747079058	0.708015578220761	0.978575656809416	0.86029731276	0.563838281202147	3.59198588486388	49.1696314424942	0.206454148389629	0.0629913964157631	0.0507119383191698	1.60652642074574	0.0919631356067464	10	0.6	0	0	0.232209336261276	1.23084313942788	0.683514870807541	0.05	0.1	280.284649092971	0.707325131963168	4.4290327566627
3295	0.862509253864916	0.706495278213896	0.977518060477198	0.860261059912636	0.560282208732534	3.59198588486388	49.1696314424942	0.206454148389629	0.0621428539607061	0.0507119383191698	1.5921732385838	0.0915984460348985	10	0.6	0	0	0.234290712617682	1.23094811510805	0.683514870807541	0.05	0.1	280.279519420192	0.707115271233743	4.39302752902814
3345	0.862554692403005	0.709233967221409	0.979925816184963	0.860547274021501	0.567321189302951	3.59198588486388	49.742492201427	0.206454148389629	0.0623113154068598	0.0507119383191698	1.59678795636317	0.0918399578670734	10	0.6	0	0	0.234290712617682	1.23094811510805	0.683514870807541	0.05	0.1	280.279519420192	0.707134268653476	4.46631177733689
3395	0.862575291874071	0.710256068513717	0.980714982471982	0.86064679012127	0.568983226025696	3.77341539402186	49.3577370778493	0.202902874056484	0.0633926021576065	0.0507119383191698	1.58526660631975	0.0966253747299055	10	0.6	0	0	0.234290712617682	1.23094811510805	0.681566333819493	0.05	0.1	279.864682971253	0.707134268653476	4.46631177733689
3445	0.862575291874071	0.710256068513717	0.980714982471982	0.86064679012127	0.568983226025696	3.77341539402186	49.3577370778493	0.202902874056484	0.0633926021576065	0.0507119383191698	1.58526660631975	0.0966253747299055	10	0.6	0	0	0.234290712617682	1.23094811510805	0.681566333819493	0.05	0.1	279.864682971253	0.707134268653476	4.46631177733689
3525	0.862705575126917	0.700827921020573	0.98609600100497	0.861315175227414	0.57403158260191	3.99959665068407	49.5176796695242	0.204484571403973	0.0623172706626386	0.0519597871890031	1.56372581658666	0.0959783568084084	10	0.6	0	0	0.230960557990008	1.23594325178182	0.680791446191221	0.05	0.1	283.49567334632	0.707277954283268	4.51129564381513
3575	0.862705575126917	0.700827921020573	0.98609600100497	0.861315175227414	0.57403158260191	3.99959665068407	49.5176796695242	0.204484571403973	0.0623172706626386	0.0519597871890031	1.56372581658666	0.0959783568084084	10	0.6	0	0	0.230960557990008	1.23594325178182	0.680791446191221	0.05	0.1	283.49567334632	0.707277954283268	4.51129564381513
3639	0.862705575126917	0.700827921020573	0.98609600100497	0.861315175227414	0.57403158260191	3.99959665068407	49.5176796695242	0.204484571403973	0.0623172706626386	0.0519597871890031	1.56372581658666	0.0959783568084084	10	0.6	0	0	0.230960557990008	1.23594325178182	0.680791446191221	0.05	0.1	283.49567334632	0.707277954283268	4.51129564381513
3699	0.862705575126917	0.700827921020573	0.98609600100497	0.861315175227414	0.57403158260191	3.99959665068407	49.5176796695242	0.204484571403973	0.0623172706626386	0.0519597871890031	1.56372581658666	0.0959783568084084	10	0.6	0	0	0.230960557990008	1.23594325178182	0.680791446191221	0.05	0.1	283.49567334632	0.707277954283268	4.51129564381513
3782	0.862792672077595	0.708903428717605	0.983884791596129	0.861181151237208	0.571157689615884	3.99959665068407	49.5176796695242	0.205068304155873	0.0626113423720075	0.0508654544898167	1.5797686845463	0.0926875467000786	10	0.6	0	0	0.231803500276031	1.23077304545065	0.682499918168996	0.05	0.1	282.327701182752	0.707277954283268	4.51129564381513
3832	0.862792672077595	0.708903428717605	0.983884791596129	0.861181151237208	0.571157689615884	3.99959665068407	49.5176796695242	0.205068304155873	0.0626113423720075	0.0508654544898167	1.5797686845463	0.0926875467000786	10	0.6	0	0	0.231803500276031	1.23077304545065	0.682499918168996	0.05	0.1	282.327701182752	0.707277954283268	4.51129564381513
3892	0.862835088428931	0.709845241314198	0.983900853973577	0.861225173826289	0.57084902559289	3.99959665068407	49.1195285694224	0.205068304155873	0.0622849013985403	0.0507196083908532	1.5797686845463	0.0926875467000786	10	0.6	0	0	0.234615085740282	1.23118190651484	0.682499918168996	0.05	0.1	282.327701182752	0.707262205348218	4.51129564381513
3953	0.862835088428931	0.709845241314198	0.983900853973577	0.861225173826289	0.57084902559289	3.99959665068407	49.1195285694224	0.205068304155873	0.0622849013985403	0.0507196083908532	1.5797686845463	0.0926875467000786	10	0.6	0	0	0.234615085740282	1.23118190651484	0.682499918168996	0.05	0.1	282.327701182752	0.707262205348218	4.51129564381513
4003	0.862835088428931	0.709845241314198	0.983900853973577	0.861225173826289	0.57084902559289	3.99959665068407	49.1195285694224	0.205068304155873	0.0622849013985403	0.0507196083908532	1.5797686845463	0.0926875467000786	10	0.6	0	0	0.234615085740282	1.23118190651484	0.682499918168996	0.05	0.1	282.327701182752	0.707262205348218	4.51129564381513
4073	0.862840528244249	0.70989114823659	0.983808614323564	0.861221389676606	0.570772643495437	3.99959665068407	47.0133518927863	0.205068304155873	0.0620051968590027	0.0507119383191698	1.5797686845463	0.0926875467000786	10	0.6	0	0	0.234615085740282	1.23118190651484	0.682681613126599	0.05	0.1	282.327701182752	0.707272276189121	4.51129564381513
4135	0.862872391276195	0.700619668869755	0.988831770228312	0.861755568299026	0.577574069118486	3.99959665068407	49.3399834196611	0.331184382344897	0.0624040127637224	0.0519597871890031	1.60576399927647	0.094542698281839	10	0.6	0	0	0.233140398174781	1.23094364560606	0.682499918168996	0.05	0.1	282.372059330703	0.701066635828962	4.5052861334365
4185	0.862914785901341	0.703272498469266	0.988833734324337	0.861798159333775	0.576996922488718	3.99795424359696	49.3399834196611	0.331184382344897	0.0624040127637224	0.0516178847050333	1.5797686845463	0.094542698281839	10	0.6	0	0	0.233140398174781	1.23118190651484	0.682542618911864	0.05	0.1	282.393885636772	0.701066635828962	4.5052861334365
4251	0.862914785901341	0.703272498469266	0.988833734324337	0.861798159333775	0.576996922488718	3.99795424359696	49.3399834196611	0.331184382344897	0.0624040127637224	0.0516178847050333	1.5797686845463	0.094542698281839	10	0.6	0	0	0.233140398174781	1.23118190651484	0.682542618911864	0.05	0.1	282.393885636772	0.701066635828962	4.5052861334365
4329	0.862924079424036	0.703053399282488	0.989166243844375	0.861840703808473	0.577005954625737	3.99795424359696	49.4438907811798	0.2018474669519	0.0624505735342843	0.0516178847050333	1.5797686845463	0.0929285473345781	10	0.6	0	0	0.233572341625704	1.23118190651484	0.682681613126599	0.05	0.1	282.687997875579	0.701066635828962	4.51129564381513
4379	0.862924079424036	0.703053399282488	0.989166243844375	0.861840703808473	0.577005954625737	3.99795424359696	49.4438907811798	0.2018474669519	0.0624505735342843	0.0516178847050333	1.5797686845463	0.0929285473345781	10	0.6	0	0	0.233572341625704	1.23118190651484	0.682681613126599	0.05	0.1	282.687997875579	0.701066635828962	4.51129564381513
4429	0.862931993654082	0.702585332611526	0.988103354580583	0.86174232911214	0.575009834629659	3.99795424359696	49.1195285694224	0.205068304155873	0.062229059193901	0.0516178847050333	1.5797686845463	0.0929271071350053	10	0.6	0	0	0.233149291684258	1.23054391633601	0.682541160194247	0.05	0.1	282.372059330703	0.701066635828962	4.48602783491111
4479	0.862931993654082	0.702585332611526	0.988103354580583	0.86174232911214	0.575009834629659	3.99795424359696	49.1195285694224	0.205068304155873	0.062229059193901	0.0516178847050333	1.5797686845463	0.0929271071350053	10	0.6	0	0	0.233149291684258	1.23054391633601	0.682541160194247	0.05	0.1	282.372059330703	0.701066635828962	4.48602783491111
4529	0.862963666169616	0.70251063270783	0.987905814393556	0.861754247608972	0.574789087216175	3.99959665068407	38.77661225329	0.205068304155873	0.0622112478075663	0.0516178847050333	1.5797686845463	0.0938899602258687	10	0.6	0	0	0.234615085740282	1.23094159003008	0.682605311721208	0.05	0.1	282.327701182752	0.701066635828962	4.48031040440485
4607	0.862963666169616	0.70251063270783	0.987905814393556	0.861754247608972	0.574789087216175	3.99959665068407	38.77661225329	0.205068304155873	0.0622112478075663	0.0516178847050333	1.5797686845463	0.0938899602258687	10	0.6	0	0	0.234615085740282	1.23094159003008	0.682605311721208	0.05	0.1	282.327701182752	0.701066635828962	4.48031040440485
4657	0.862963666169616	0.70251063270783	0.987905814393556	0.861754247608972	0.574789087216175	3.99959665068407	38.77661225329	0.205068304155873	0.0622112478075663	0.0516178847050333	1.5797686845463	0.0938899602258687	10	0.6	0	0	0.234615085740282	1.23094159003008	0.682605311721208	0.05	0.1	282.327701182752	0.701066635828962	4.48031040440485
4707	0.862963666169616	0.70251063270783	0.987905814393556	0.861754247608972	0.574789087216175	3.99959665068407	38.77661225329	0.205068304155873	0.0622112478075663	0.0516178847050333	1.5797686845463	0.0938899602258687	10	0.6	0	0	0.234615085740282	1.23094159003008	0.682605311721208	0.05	0.1	282.327701182752	0.701066635828962	4.48031040440485
4757	0.862963666169616	0.70251063270783	0.987905814393556	0.861754247608972	0.574789087216175	3.99959665068407	38.77661225329	0.205068304155873	0.0622112478075663	0.0516178847050333	1.5797686845463	0.0938899602258687	10	0.6	0	0	0.234615085740282	1.23094159003008	0.682605311721208	0.05	0.1	282.327701182752	0.701066635828962	4.48031040440485
4833	0.862963666169616	0.70251063270783	0.987905814393556	0.861754247608972	0.574789087216175	3.99959665068407	38.77661225329	0.205068304155873	0.0622112478075663	0.0516178847050333	1.5797686845463	0.0938899602258687	10	0.6	0	0	0.234615085740282	1.23094159003008	0.682605311721208	0.05	0.1	282.327701182752	0.701066635828962	4.48031040440485
